Source,Target,Weight,Partie
moindre,pouvoir,6,Partie_1
moitié,noir,6,Partie_1
moment,porte,6,Partie_1
moment,prendre,6,Partie_1
monde,Passeuse,6,Partie_1
monde,venir,6,Partie_1
mort,seul,6,Partie_1
mort,vouloir,6,Partie_1
mot,oeil,6,Partie_1
mot,sortir,6,Partie_1
mot,souvenir,6,Partie_1
mot,venir,6,Partie_1
mots,nouveau,6,Partie_1
mourir,naître,6,Partie_1
mère,petit,6,Partie_1
mémoire,oublier,6,Partie_1
noir,petit,6,Partie_1
nom,pouvoir,6,Partie_1
nom,seul,6,Partie_1
nouveau,peau,6,Partie_1
nouveau,savoir,6,Partie_1
nuit,tomber,6,Partie_1
obtenir,savoir,6,Partie_1
oeil,oreille,6,Partie_1
oeil,profond,6,Partie_1
offrir,pouvoir,6,Partie_1
ombre,passer,6,Partie_1
oreille,petit,6,Partie_1
parler,pouvoir,6,Partie_1
parler,voix,6,Partie_1
parler,vouloir,6,Partie_1
partie,pouvoir,6,Partie_1
passer,venir,6,Partie_1
passer,voir,6,Partie_1
peau,rester,6,Partie_1
peau,visage,6,Partie_1
penser,venir,6,Partie_1
pensée,voix,6,Partie_1
perdre,peur,6,Partie_1
perdre,regard,6,Partie_1
petit,prendre,6,Partie_1
petit,rire,6,Partie_1
petit,terre,6,Partie_1
petit,tête,6,Partie_1
petit,vie,6,Partie_1
pied,sol,6,Partie_1
place,trouver,6,Partie_1
place,voir,6,Partie_1
poche,sortir,6,Partie_1
porte,savoir,6,Partie_1
porter,voix,6,Partie_1
poser,prendre,6,Partie_1
poser,venir,6,Partie_1
pouvoir,Rosenwald,6,Partie_1
pouvoir,profond,6,Partie_1
pouvoir,protéger,6,Partie_1
pouvoir,raison,6,Partie_1
pouvoir,rester,6,Partie_1
pouvoir,réalité,6,Partie_1
pouvoir,rêve,6,Partie_1
pouvoir,sentiment,6,Partie_1
pouvoir,souffrir,6,Partie_1
pouvoir,tenir,6,Partie_1
pouvoir,traverser,6,Partie_1
pouvoir,tête,6,Partie_1
pouvoir,vérité,6,Partie_1
prendre,Reina,6,Partie_1
prendre,tête,6,Partie_1
prendre,venir,6,Partie_1
prince,vouloir,6,Partie_1
question,rester,6,Partie_1
rayon,soleil,6,Partie_1
regard,suivre,6,Partie_1
regard,visage,6,Partie_1
rencontrer,vouloir,6,Partie_1
rendre,savoir,6,Partie_1
rendre,vouloir,6,Partie_1
reprendre,vie,6,Partie_1
rester,savoir,6,Partie_1
rire,voix,6,Partie_1
rouge,sortir,6,Partie_1
rouge,voir,6,Partie_1
savoir,sentiment,6,Partie_1
savoir,sortir,6,Partie_1
secret,vouloir,6,Partie_1
sens,vie,6,Partie_1
seul,vouloir,6,Partie_1
sol,toucher,6,Partie_1
temps,tête,6,Partie_1
temps,vouloir,6,Partie_1
âme,chair,6,Partie_1
âme,cœurs,6,Partie_1
âme,savoir,6,Partie_1
écouter,entendre,6,Partie_1
écouter,oreille,6,Partie_1
énergie,pierre,6,Partie_1
épée,soldat,6,Partie_1
Abel,approcher,5,Partie_1
Abel,blanc,5,Partie_1
Abel,demander,5,Partie_1
Abel,falloir,5,Partie_1
Abel,grand,5,Partie_1
Abel,moment,5,Partie_1
Abel,parole,5,Partie_1
Abel,poser,5,Partie_1
Abel,propre,5,Partie_1
Abel,rester,5,Partie_1
Abel,tête,5,Partie_1
Abel,venir,5,Partie_1
Alric,Luna,5,Partie_1
Alric,Passeuse,5,Partie_1
Alric,attendre,5,Partie_1
Alric,côté,5,Partie_1
Alric,dernier,5,Partie_1
Alric,devoir,5,Partie_1
Alric,entendre,5,Partie_1
Alric,esprit,5,Partie_1
Alric,image,5,Partie_1
Alric,question,5,Partie_1
Alric,rejoindre,5,Partie_1
Alric,rose,5,Partie_1
Alric,réveiller,5,Partie_1
Alric,voleur,5,Partie_1
Alric,âme,5,Partie_1
Archelune,atteindre,5,Partie_1
Archelune,porte,5,Partie_1
Archelune,pouvoir,5,Partie_1
Arya,Onyx,5,Partie_1
Arya,Passeuse,5,Partie_1
Arya,bouche,5,Partie_1
Arya,entendre,5,Partie_1
Arya,place,5,Partie_1
Arya,raison,5,Partie_1
Arya,vie,5,Partie_1
Aïdan,Miasmes,5,Partie_1
Aïdan,mots,5,Partie_1
Aïdan,parler,5,Partie_1
Aïdan,sentiment,5,Partie_1
Aïdan,souvenir,5,Partie_1
Aïdan,tenir,5,Partie_1
Aïdan,tourner,5,Partie_1
Aïdan,venir,5,Partie_1
Aïdan,vérité,5,Partie_1
Cassandre,venir,5,Partie_1
Hélianthe,laisser,5,Partie_1
Hélianthe,retourner,5,Partie_1
Hélianthe,soleil,5,Partie_1
Hélios,pouvoir,5,Partie_1
Hélios,prince,5,Partie_1
Hélios,soldat,5,Partie_1
Killian,milieu,5,Partie_1
Killian,moment,5,Partie_1
Killian,mot,5,Partie_1
Killian,nouveau,5,Partie_1
Killian,ombre,5,Partie_1
Killian,penser,5,Partie_1
Killian,pensée,5,Partie_1
Killian,petit,5,Partie_1
Killian,plaquer,5,Partie_1
Killian,porte,5,Partie_1
Killian,poser,5,Partie_1
Killian,rendre,5,Partie_1
Killian,rouge,5,Partie_1
Killian,tourner,5,Partie_1
Killian,ténèbre,5,Partie_1
Lyncée,œil,5,Partie_1
Mantra,nouveau,5,Partie_1
Mantra,savoir,5,Partie_1
Passeuse,sang,5,Partie_1
Passeuse,vie,5,Partie_1
Protego,voix,5,Partie_1
Reina,trouver,5,Partie_1
Reina,venir,5,Partie_1
Reina,vouloir,5,Partie_1
Saren,seul,5,Partie_1
Saren,vouloir,5,Partie_1
accepter,pouvoir,5,Partie_1
accepter,souffrance,5,Partie_1
admettre,devoir,5,Partie_1
admettre,pouvoir,5,Partie_1
aimer,amour,5,Partie_1
air,Alric,5,Partie_1
air,donner,5,Partie_1
air,doute,5,Partie_1
air,odeur,5,Partie_1
air,prendre,5,Partie_1
aise,mettre,5,Partie_1
ajouter,voix,5,Partie_1
aller,Reina,5,Partie_1
aller,devenir,5,Partie_1
aller,fois,5,Partie_1
aller,main,5,Partie_1
aller,mourir,5,Partie_1
aller,porte,5,Partie_1
aller,rejoindre,5,Partie_1
aller,répondre,5,Partie_1
aller,temps,5,Partie_1
ami,prendre,5,Partie_1
ami,vieux,5,Partie_1
amour,grand,5,Partie_1
amour,mort,5,Partie_1
amour,seul,5,Partie_1
amour,voir,5,Partie_1
amoureux,tomber,5,Partie_1
ancien,magie,5,Partie_1
ancien,puissant,5,Partie_1
appel,recevoir,5,Partie_1
apporter,réponse,5,Partie_1
apprendre,pouvoir,5,Partie_1
approcher,visage,5,Partie_1
appuyer,Killian,5,Partie_1
arbre,eau,5,Partie_1
arbre,feuille,5,Partie_1
arbre,fin,5,Partie_1
arbre,intérieur,5,Partie_1
arbre,pied,5,Partie_1
arbre,prendre,5,Partie_1
arbre,retrouver,5,Partie_1
arracher,mettre,5,Partie_1
arriver,Killian,5,Partie_1
arriver,beau,5,Partie_1
arriver,devoir,5,Partie_1
arriver,main,5,Partie_1
arriver,prince,5,Partie_1
arriver,seul,5,Partie_1
arrêter,oeil,5,Partie_1
arrêter,temps,5,Partie_1
atteindre,pouvoir,5,Partie_1
attendre,blanc,5,Partie_1
attendre,grand,5,Partie_1
attendre,nouveau,5,Partie_1
avance,coup,5,Partie_1
beau,mettre,5,Partie_1
beau,nuit,5,Partie_1
beau,rose,5,Partie_1
beau,temps,5,Partie_1
blanc,fleur,5,Partie_1
blanc,forme,5,Partie_1
blanc,mèche,5,Partie_1
blanc,papillon,5,Partie_1
blanc,temps,5,Partie_1
blanc,tête,5,Partie_1
blanc,épaule,5,Partie_1
bleu,nuit,5,Partie_1
bord,lit,5,Partie_1
bouche,langue,5,Partie_1
bouche,noir,5,Partie_1
bouche,nom,5,Partie_1
bouche,oreille,5,Partie_1
bouche,paupière,5,Partie_1
bouche,étrange,5,Partie_1
bout,devoir,5,Partie_1
bout,doigt,5,Partie_1
bout,moment,5,Partie_1
bout,oeil,5,Partie_1
bras,côté,5,Partie_1
bras,force,5,Partie_1
bras,jambe,5,Partie_1
bras,peau,5,Partie_1
bras,pouvoir,5,Partie_1
bras,écarter,5,Partie_1
briser,os,5,Partie_1
bruit,entendre,5,Partie_1
cacher,cœur,5,Partie_1
cacher,main,5,Partie_1
calme,rester,5,Partie_1
capable,savoir,5,Partie_1
cape,rouge,5,Partie_1
carnet,page,5,Partie_1
cercle,parfait,5,Partie_1
chair,corps,5,Partie_1
chair,doigt,5,Partie_1
chair,enfoncer,5,Partie_1
chair,sang,5,Partie_1
chambre,fenêtre,5,Partie_1
chambre,lit,5,Partie_1
chemise,main,5,Partie_1
chercher,frère,5,Partie_1
chercher,mettre,5,Partie_1
chercher,seul,5,Partie_1
chercher,vérité,5,Partie_1
cheveu,doigt,5,Partie_1
cheveu,mouiller,5,Partie_1
cheveu,mèche,5,Partie_1
cheveu,oeil,5,Partie_1
cheveu,oreille,5,Partie_1
cheveu,tremper,5,Partie_1
choisir,moment,5,Partie_1
choix,vouloir,5,Partie_1
chose,dernier,5,Partie_1
chose,ressentir,5,Partie_1
chose,temps,5,Partie_1
ciel,lever,5,Partie_1
ciel,nocturne,5,Partie_1
ciel,prendre,5,Partie_1
clair,eau,5,Partie_1
coma,sortir,5,Partie_1
combat,verre,5,Partie_1
comprendre,devoir,5,Partie_1
comprendre,mettre,5,Partie_1
comprendre,mots,5,Partie_1
comprendre,souvenir,5,Partie_1
comprendre,temps,5,Partie_1
comprendre,tenir,5,Partie_1
compte,mettre,5,Partie_1
compte,trouver,5,Partie_1
compter,fois,5,Partie_1
compter,pouvoir,5,Partie_1
confiance,doute,5,Partie_1
connaître,mots,5,Partie_1
connaître,voix,5,Partie_1
connaître,vouloir,5,Partie_1
conte,plume,5,Partie_1
continuer,devoir,5,Partie_1
conversation,pouvoir,5,Partie_1
corps,dos,5,Partie_1
corps,mettre,5,Partie_1
corps,mot,5,Partie_1
corps,nouveau,5,Partie_1
corps,oeil,5,Partie_1
corps,porter,5,Partie_1
corps,seul,5,Partie_1
corps,tendre,5,Partie_1
corps,toucher,5,Partie_1
corps,venir,5,Partie_1
corps,vie,5,Partie_1
corps,visage,5,Partie_1
corps,voir,5,Partie_1
couler,long,5,Partie_1
couler,veine,5,Partie_1
couleur,grand,5,Partie_1
couleur,odeur,5,Partie_1
coup,tête,5,Partie_1
couper,lien,5,Partie_1
couper,savoir,5,Partie_1
courage,force,5,Partie_1
cours,pouvoir,5,Partie_1
couverture,livre,5,Partie_1
creux,main,5,Partie_1
creux,émotion,5,Partie_1
crier,nom,5,Partie_1
croire,magie,5,Partie_1
croire,monde,5,Partie_1
croire,passer,5,Partie_1
croire,propre,5,Partie_1
créature,homme,5,Partie_1
cuisse,main,5,Partie_1
côté,mort,5,Partie_1
côté,pencher,5,Partie_1
côté,prendre,5,Partie_1
côté,présence,5,Partie_1
côté,seul,5,Partie_1
côté,temps,5,Partie_1
cœur,corps,5,Partie_1
cœur,couche,5,Partie_1
cœur,donner,5,Partie_1
cœur,forêt,5,Partie_1
cœur,haine,5,Partie_1
cœur,intérieur,5,Partie_1
cœur,noir,5,Partie_1
cœur,oeil,5,Partie_1
cœur,penser,5,Partie_1
cœur,pied,5,Partie_1
cœur,poing,5,Partie_1
cœur,sentiment,5,Partie_1
cœur,souvenir,5,Partie_1
cœur,terre,5,Partie_1
cœur,voir,5,Partie_1
cœur,écouter,5,Partie_1
cœur,émotion,5,Partie_1
demander,Reina,5,Partie_1
demander,fois,5,Partie_1
demander,mots,5,Partie_1
demander,nom,5,Partie_1
demander,oeil,5,Partie_1
demander,passer,5,Partie_1
demander,pouvoir,5,Partie_1
demander,prendre,5,Partie_1
demander,temps,5,Partie_1
dernier,jour,5,Partie_1
dernier,moment,5,Partie_1
dernier,venir,5,Partie_1
devenir,main,5,Partie_1
devenir,mot,5,Partie_1
devenir,roi,5,Partie_1
devenir,voix,5,Partie_1
devoir,Reina,5,Partie_1
devoir,fille,5,Partie_1
devoir,laisser,5,Partie_1
devoir,lieu,5,Partie_1
devoir,main,5,Partie_1
devoir,mots,5,Partie_1
devoir,nouveau,5,Partie_1
devoir,perdre,5,Partie_1
devoir,petit,5,Partie_1
devoir,prince,5,Partie_1
devoir,protéger,5,Partie_1
devoir,voir,5,Partie_1
doigt,oeil,5,Partie_1
doigt,peau,5,Partie_1
doigt,souvenir,5,Partie_1
doigt,temps,5,Partie_1
donner,Killian,5,Partie_1
donner,espoir,5,Partie_1
donner,tête,5,Partie_1
donner,vie,5,Partie_1
donner,voir,5,Partie_1
dos,laisser,5,Partie_1
dos,retrouver,5,Partie_1
dos,savoir,5,Partie_1
douceur,main,5,Partie_1
doute,Reina,5,Partie_1
doute,laisser,5,Partie_1
doute,magie,5,Partie_1
doute,mots,5,Partie_1
doute,peur,5,Partie_1
doute,rester,5,Partie_1
doute,voir,5,Partie_1
débarrasser,pouvoir,5,Partie_1
effacer,petit,5,Partie_1
encre,larme,5,Partie_1
encre,page,5,Partie_1
enfant,peur,5,Partie_1
enfant,vouloir,5,Partie_1
enfoncer,ongle,5,Partie_1
entendre,Killian,5,Partie_1
entendre,Reina,5,Partie_1
entendre,murmurer,5,Partie_1
entendre,savoir,5,Partie_1
entendre,venir,5,Partie_1
entier,monde,5,Partie_1
espace,remplir,5,Partie_1
esprit,laisser,5,Partie_1
esprit,main,5,Partie_1
esprit,question,5,Partie_1
essayer,fois,5,Partie_1
essuyer,main,5,Partie_1
existence,mots,5,Partie_1
exister,magie,5,Partie_1
face,Killian,5,Partie_1
face,regard,5,Partie_1
falloir,grand,5,Partie_1
falloir,jour,5,Partie_1
falloir,maintenir,5,Partie_1
falloir,pouvoir,5,Partie_1
falloir,prendre,5,Partie_1
falloir,rester,5,Partie_1
falloir,trouver,5,Partie_1
falloir,vouloir,5,Partie_1
famille,pouvoir,5,Partie_1
famille,voir,5,Partie_1
famille,voleur,5,Partie_1
faux,savoir,5,Partie_1
femme,tête,5,Partie_1
femme,visage,5,Partie_1
fenêtre,ouvrir,5,Partie_1
fenêtre,travers,5,Partie_1
fermer,porte,5,Partie_1
feu,forêt,5,Partie_1
feu,nouveau,5,Partie_1
feu,petit,5,Partie_1
fille,petit,5,Partie_1
fin,mot,5,Partie_1
fin,pouvoir,5,Partie_1
flèche,rose,5,Partie_1
fois,Killian,5,Partie_1
fois,impression,5,Partie_1
fois,mots,5,Partie_1
fois,nouveau,5,Partie_1
fois,temps,5,Partie_1
fois,trouver,5,Partie_1
fois,vérité,5,Partie_1
fonctionner,pouvoir,5,Partie_1
forme,Luna,5,Partie_1
forme,prendre,5,Partie_1
forme,visage,5,Partie_1
former,grand,5,Partie_1
former,petit,5,Partie_1
forêt,Killian,5,Partie_1
forêt,petit,5,Partie_1
front,Killian,5,Partie_1
front,oeil,5,Partie_1
frère,Sol'Zar,5,Partie_1
fumée,noir,5,Partie_1
garde,mettre,5,Partie_1
garde,prendre,5,Partie_1
garder,Killian,5,Partie_1
garder,mémoire,5,Partie_1
garder,pouvoir,5,Partie_1
garder,silence,5,Partie_1
garder,tête,5,Partie_1
garçon,petit,5,Partie_1
grand,lumière,5,Partie_1
grand,noir,5,Partie_1
grand,pouvoir,5,Partie_1
grand,prendre,5,Partie_1
grand,temps,5,Partie_1
grand,œil,5,Partie_1
gros,oeil,5,Partie_1
général,main,5,Partie_1
habitude,main,5,Partie_1
hanche,main,5,Partie_1
heure,temps,5,Partie_1
heure,venir,5,Partie_1
histoire,livre,5,Partie_1
histoire,souvenir,5,Partie_1
histoire,vouloir,5,Partie_1
homme,pouvoir,5,Partie_1
image,sang,5,Partie_1
important,savoir,5,Partie_1
importer,pouvoir,5,Partie_1
incliner,tête,5,Partie_1
index,pointer,5,Partie_1
intérieur,lumière,5,Partie_1
jeter,pouvoir,5,Partie_1
jeter,regard,5,Partie_1
jeu,jouer,5,Partie_1
jeune,prince,5,Partie_1
jouer,pouvoir,5,Partie_1
jour,lumière,5,Partie_1
jour,perdre,5,Partie_1
jour,rester,5,Partie_1
jour,trouver,5,Partie_1
laisser,lumière,5,Partie_1
laisser,nouveau,5,Partie_1
laisser,oeil,5,Partie_1
laisser,pluie,5,Partie_1
laisser,prendre,5,Partie_1
laisser,prêt,5,Partie_1
laisser,sang,5,Partie_1
laisser,tête,5,Partie_1
laisser,visage,5,Partie_1
larme,pleurer,5,Partie_1
larme,sang,5,Partie_1
larme,visage,5,Partie_1
lever,lit,5,Partie_1
lever,oeil,5,Partie_1
lien,souvenir,5,Partie_1
lit,pied,5,Partie_1
lit,rester,5,Partie_1
livre,mettre,5,Partie_1
livre,mère,5,Partie_1
livre,prendre,5,Partie_1
long,petit,5,Partie_1
lumière,silhouette,5,Partie_1
lèvre,peau,5,Partie_1
lèvre,sang,5,Partie_1
magie,mettre,5,Partie_1
magie,mot,5,Partie_1
magie,porteur,5,Partie_1
magique,vouloir,5,Partie_1
main,miroir,5,Partie_1
main,mère,5,Partie_1
main,nouveau,5,Partie_1
main,perdre,5,Partie_1
main,pied,5,Partie_1
main,pousser,5,Partie_1
main,relever,5,Partie_1
main,retrouver,5,Partie_1
main,réussir,5,Partie_1
main,seul,5,Partie_1
main,tapoter,5,Partie_1
main,terre,5,Partie_1
main,toucher,5,Partie_1
main,trembler,5,Partie_1
main,trouver,5,Partie_1
marche,rouge,5,Partie_1
mauvais,raison,5,Partie_1
mettre,pied,5,Partie_1
mettre,question,5,Partie_1
mettre,savoir,5,Partie_1
mettre,seconde,5,Partie_1
mettre,tête,5,Partie_1
mettre,vie,5,Partie_1
milieu,rouge,5,Partie_1
minute,passer,5,Partie_1
moitié,temps,5,Partie_1
moment,partager,5,Partie_1
moment,petit,5,Partie_1
moment,trouver,5,Partie_1
monde,place,5,Partie_1
monde,porter,5,Partie_1
monde,temps,5,Partie_1
mot,Passeuse,5,Partie_1
mot,Reina,5,Partie_1
mot,nouveau,5,Partie_1
mot,nuit,5,Partie_1
mot,parler,5,Partie_1
mot,prendre,5,Partie_1
mot,regard,5,Partie_1
mot,sacré,5,Partie_1
mot,sens,5,Partie_1
mot,simple,5,Partie_1
mot,vie,5,Partie_1
mot,vérité,5,Partie_1
mots,sang,5,Partie_1
murmure,oreille,5,Partie_1
murmurer,oreille,5,Partie_1
mère,porte,5,Partie_1
mère,pouvoir,5,Partie_1
mère,propre,5,Partie_1
mère,père,5,Partie_1
nez,odeur,5,Partie_1
nez,tomber,5,Partie_1
noir,rouge,5,Partie_1
noir,sang,5,Partie_1
noir,violet,5,Partie_1
nom,voix,5,Partie_1
nouveau,perdre,5,Partie_1
nouveau,souffrance,5,Partie_1
nouveau,souvenir,5,Partie_1
nouveau,voir,5,Partie_1
nuit,passer,5,Partie_1
nuit,ressembler,5,Partie_1
obtenir,vouloir,5,Partie_1
odeur,poussière,5,Partie_1
odeur,prendre,5,Partie_1
oeil,ouvert,5,Partie_1
oeil,petit,5,Partie_1
oeil,poser,5,Partie_1
oeil,regard,5,Partie_1
oeil,regarder,5,Partie_1
oeil,seconde,5,Partie_1
oeil,suivre,5,Partie_1
oeil,temps,5,Partie_1
oeil,trait,5,Partie_1
oeil,tête,5,Partie_1
oeil,vert,5,Partie_1
offrir,savoir,5,Partie_1
offrir,vouloir,5,Partie_1
ombre,seul,5,Partie_1
oreille,tendre,5,Partie_1
oreille,voix,5,Partie_1
ouvrir,page,5,Partie_1
ouvrir,paupière,5,Partie_1
ouvrir,temps,5,Partie_1
page,tourner,5,Partie_1
parfum,souvenir,5,Partie_1
parler,prince,5,Partie_1
part,savoir,5,Partie_1
partie,savoir,5,Partie_1
passer,Reina,5,Partie_1
passer,penser,5,Partie_1
passer,savoir,5,Partie_1
peindre,pouvoir,5,Partie_1
penser,savoir,5,Partie_1
pensée,regard,5,Partie_1
perdre,pouvoir,5,Partie_1
perdre,tête,5,Partie_1
permettre,pouvoir,5,Partie_1
petit,poitrine,5,Partie_1
petit,prince,5,Partie_1
petit,regarder,5,Partie_1
petit,sang,5,Partie_1
petit,temps,5,Partie_1
petit,traverser,5,Partie_1
petit,venir,5,Partie_1
petit,voir,5,Partie_1
petit,voix,5,Partie_1
pierre,sang,5,Partie_1
pluie,tomber,5,Partie_1
plume,tomber,5,Partie_1
plume,tête,5,Partie_1
plupart,temps,5,Partie_1
porter,vêtement,5,Partie_1
poser,Reina,5,Partie_1
pouvoir,refuser,5,Partie_1
pouvoir,reprendre,5,Partie_1
pouvoir,roi,5,Partie_1
pouvoir,sauver,5,Partie_1
pouvoir,secret,5,Partie_1
pouvoir,sentir,5,Partie_1
pouvoir,soleil,5,Partie_1
pouvoir,souffrance,5,Partie_1
pouvoir,sûr,5,Partie_1
prendre,profond,5,Partie_1
prendre,propre,5,Partie_1
prendre,quitter,5,Partie_1
prendre,regard,5,Partie_1
prendre,souvenir,5,Partie_1
prendre,tour,5,Partie_1
prendre,voix,5,Partie_1
prince,sourire,5,Partie_1
prince,trône,5,Partie_1
prince,voir,5,Partie_1
problème,venir,5,Partie_1
profond,voix,5,Partie_1
protéger,voir,5,Partie_1
prêt,sentir,5,Partie_1
question,temps,5,Partie_1
quitter,regard,5,Partie_1
regard,temps,5,Partie_1
regard,trouver,5,Partie_1
regard,tête,5,Partie_1
regard,venir,5,Partie_1
regard,voleur,5,Partie_1
regarder,savoir,5,Partie_1
relever,voleur,5,Partie_1
remède,temps,5,Partie_1
rendre,spécial,5,Partie_1
ressentir,savoir,5,Partie_1
rester,temps,5,Partie_1
rivière,sang,5,Partie_1
répondre,savoir,5,Partie_1
réponse,savoir,5,Partie_1
réponse,trouver,5,Partie_1
révéler,secret,5,Partie_1
rêve,savoir,5,Partie_1
sang,savoir,5,Partie_1
sang,tête,5,Partie_1
sang,vin,5,Partie_1
sauver,vie,5,Partie_1
savoir,secret,5,Partie_1
savoir,sens,5,Partie_1
savoir,sourire,5,Partie_1
savoir,sûr,5,Partie_1
savoir,tenir,5,Partie_1
savoir,utiliser,5,Partie_1
savoir,voix,5,Partie_1
savoir,voleur,5,Partie_1
sembler,temps,5,Partie_1
sembler,vouloir,5,Partie_1
sentir,seul,5,Partie_1
servir,vouloir,5,Partie_1
seul,suffire,5,Partie_1
seul,trouver,5,Partie_1
seul,venir,5,Partie_1
sol,tomber,5,Partie_1
sortir,voix,5,Partie_1
souffrance,souvenir,5,Partie_1
sourire,tendre,5,Partie_1
souvenir,vie,5,Partie_1
suivre,tête,5,Partie_1
temps,trouver,5,Partie_1
temps,vie,5,Partie_1
travers,voir,5,Partie_1
trouver,voir,5,Partie_1
tête,voir,5,Partie_1
âme,devenir,5,Partie_1
âme,mot,5,Partie_1
âme,porter,5,Partie_1
âme,trouver,5,Partie_1
écarter,rideau,5,Partie_1
échapper,lèvre,5,Partie_1
échapper,pouvoir,5,Partie_1
éclat,noir,5,Partie_1
éclat,oeil,5,Partie_1
éclat,rire,5,Partie_1
élever,voix,5,Partie_1
élément,nature,5,Partie_1
émotion,esprit,5,Partie_1
émotion,magie,5,Partie_1
émotion,prendre,5,Partie_1
émotion,propre,5,Partie_1
épaule,Reina,5,Partie_1
épaule,monde,5,Partie_1
épaule,petit,5,Partie_1
épaule,rester,5,Partie_1
épée,Saren,5,Partie_1
épée,main,5,Partie_1
état,pouvoir,5,Partie_1
étoile,nuit,5,Partie_1
étrange,sensation,5,Partie_1
œil,savoir,5,Partie_1
Abel,Archalyens,4,Partie_1
Abel,Archelune,4,Partie_1
Abel,Aïdan,4,Partie_1
Abel,Thorval,4,Partie_1
Abel,apprendre,4,Partie_1
Abel,appuyer,4,Partie_1
Abel,devoir,4,Partie_1
Abel,fermer,4,Partie_1
Abel,parler,4,Partie_1
Abel,raison,4,Partie_1
Abel,rejoindre,4,Partie_1
Abel,répondre,4,Partie_1
Abel,réponse,4,Partie_1
Abel,silence,4,Partie_1
Abel,temps,4,Partie_1
Abel,tour,4,Partie_1
Alric,Cassandre,4,Partie_1
Alric,dos,4,Partie_1
Alric,doute,4,Partie_1
Alric,former,4,Partie_1
Alric,jeter,4,Partie_1
Alric,lumière,4,Partie_1
Alric,manière,4,Partie_1
Alric,morceau,4,Partie_1
Alric,mot,4,Partie_1
Alric,mémoire,4,Partie_1
Alric,noir,4,Partie_1
Alric,nom,4,Partie_1
Alric,odeur,4,Partie_1
Alric,parole,4,Partie_1
Alric,peine,4,Partie_1
Alric,pensée,4,Partie_1
Alric,porter,4,Partie_1
Alric,poser,4,Partie_1
Alric,présence,4,Partie_1
Alric,sembler,4,Partie_1
Alric,sentir,4,Partie_1
Alric,sortir,4,Partie_1
Alric,transformer,4,Partie_1
Alric,traverser,4,Partie_1
Alric,verre,4,Partie_1
Alric,vie,4,Partie_1
Alric,voulais,4,Partie_1
Archalyens,Dhurgals,4,Partie_1
Archelune,trouver,4,Partie_1
Arya,besoin,4,Partie_1
Arya,blanc,4,Partie_1
Arya,chercher,4,Partie_1
Arya,cœur,4,Partie_1
Arya,dernier,4,Partie_1
Arya,doute,4,Partie_1
Arya,force,4,Partie_1
Arya,histoire,4,Partie_1
Arya,mettre,4,Partie_1
Arya,nature,4,Partie_1
Arya,oeil,4,Partie_1
Arya,prince,4,Partie_1
Arya,propre,4,Partie_1
Arya,question,4,Partie_1
Arya,regard,4,Partie_1
Arya,rester,4,Partie_1
Arya,retenir,4,Partie_1
Arya,seconde,4,Partie_1
Arya,voleur,4,Partie_1
Aïdan,Alric,4,Partie_1
Aïdan,Hélianthe,4,Partie_1
Aïdan,Saren,4,Partie_1
Aïdan,aller,4,Partie_1
Aïdan,amour,4,Partie_1
Aïdan,arracher,4,Partie_1
Aïdan,bal,4,Partie_1
Aïdan,cadeau,4,Partie_1
Aïdan,château,4,Partie_1
Aïdan,connaître,4,Partie_1
Aïdan,idée,4,Partie_1
Aïdan,laisser,4,Partie_1
Aïdan,lien,4,Partie_1
Aïdan,monde,4,Partie_1
Aïdan,mémoire,4,Partie_1
Aïdan,partie,4,Partie_1
Aïdan,sembler,4,Partie_1
Aïdan,trouver,4,Partie_1
Aïdan,tuer,4,Partie_1
Aïdan,tête,4,Partie_1
Aïdan,verre,4,Partie_1
Aïdan,émotion,4,Partie_1
Cassandre,chercher,4,Partie_1
Cassandre,cœur,4,Partie_1
Cassandre,fin,4,Partie_1
Cassandre,mots,4,Partie_1
Cassandre,pouvoir,4,Partie_1
Cassandre,sembler,4,Partie_1
Cassandre,temps,4,Partie_1
Cassandre,voleur,4,Partie_1
Dhurgal,Passeuse,4,Partie_1
Dhurgal,homme,4,Partie_1
Dhurgal,mots,4,Partie_1
Dhurgal,tenir,4,Partie_1
Dhurgals,pouvoir,4,Partie_1
Démétra,mort,4,Partie_1
Eidolôn,illusion,4,Partie_1
Eidolôn,tête,4,Partie_1
Hélianthe,marché,4,Partie_1
Hélianthe,mettre,4,Partie_1
Hélianthe,pouvoir,4,Partie_1
Hélianthe,prendre,4,Partie_1
Hélios,royaume,4,Partie_1
Hélios,vouloir,4,Partie_1
Khamsin,Killian,4,Partie_1
Khamsin,Loothar,4,Partie_1
Khamsin,main,4,Partie_1
Killian,Luna,4,Partie_1
Killian,Saren,4,Partie_1
Killian,lancer,4,Partie_1
Killian,lumière,4,Partie_1
Killian,manière,4,Partie_1
Killian,mauvais,4,Partie_1
Killian,mur,4,Partie_1
Killian,parler,4,Partie_1
Killian,part,4,Partie_1
Killian,partie,4,Partie_1
Killian,peine,4,Partie_1
Killian,perdre,4,Partie_1
Killian,posséder,4,Partie_1
Killian,raison,4,Partie_1
Killian,rencontrer,4,Partie_1
Killian,réussir,4,Partie_1
Killian,saisir,4,Partie_1
Killian,sentir,4,Partie_1
Killian,seul,4,Partie_1
Killian,silence,4,Partie_1
Killian,souffle,4,Partie_1
Killian,tour,4,Partie_1
Killian,travers,4,Partie_1
